celebrity,original_image,yolo_bounding_box,face_extracted,prediction_time
pins_Zac-Efron,Zac-Efron0_1596-,Zac-Efron0_1596-person-nn-bb-0.4383590817451477-0.0-119.66634368896484-129.0,0,4.739968776702881
pins_Zac-Efron,Zac-Efron209_1694-,Zac-Efron209_1694-person-nn-bb-0.0611208938062191-0.0-34.51618576049805-101.8569564819336,0,0.0
pins_Zac-Efron,Zac-Efron106_1605-,Zac-Efron106_1605-person-nn-bb-16.733482360839844-0.0-122.0-128.52244567871094,0,5.139933824539185
pins_Zac-Efron,Zac-Efron5_1745-,Zac-Efron5_1745-person-nn-bb-2.571819305419922-0.028354790061712265-251.0-266.0,0,4.353255271911621
pins_Zac-Efron,Zac-Efron218_1702-,Zac-Efron218_1702-person-nn-bb-0.0-0.0-171.97958374023438-181.7733917236328,1,4.291015863418579
pins_Zac-Efron,Zac-Efron79_1766-,Zac-Efron79_1766-person-nn-bb-0.0-0.34719452261924744-144.57183837890625-152.92970275878906,1,4.594409704208374
pins_Zac-Efron,Zac-Efron203_1691-,Zac-Efron203_1691-person-nn-bb-19.366065979003906-0.2830648422241211-170.35528564453125-184.0,0,5.241158485412598
pins_Zac-Efron,Zac-Efron22_1703-,Zac-Efron22_1703-person-nn-bb-0.0-0.5346347689628601-196.78993225097656-221.0,0,4.975345849990845
pins_Zac-Efron,Zac-Efron41_1737-,Zac-Efron41_1737-person-nn-bb-0.0-0.08284759521484375-302.0-314.6849060058594,0,4.450833320617676
pins_Zac-Efron,Zac-Efron199_1686-,Zac-Efron199_1686-person-nn-bb-17.128156661987305-0.08119497448205948-98.47029113769531-108.0,0,5.5671703815460205
pins_Zac-Efron,Zac-Efron199_1682-,Zac-Efron199_1682-person-nn-bb-5.613342761993408-0.029930878430604935-99.95918273925781-108.0,0,4.7015228271484375
pins_Zac-Efron,Zac-Efron110_1612-,Zac-Efron110_1612-person-nn-bb-17.874353408813477-0.06339721381664276-120.9023208618164-127.5877456665039,0,5.134512662887573
pins_Zac-Efron,Zac-Efron183_1672-,Zac-Efron183_1672-person-nn-bb-0.0-0.13290968537330627-92.49053192138672-107.49504852294922,0,4.7588560581207275
pins_Zac-Efron,Zac-Efron145_1639-,Zac-Efron145_1639-person-nn-bb-0.19628214836120605-0.616773247718811-122.02018737792969-155.0,1,5.202666997909546
pins_Zac-Efron,Zac-Efron70_1760-,Zac-Efron70_1760-person-nn-bb-0.09616398811340332-0.061559438705444336-145.5067901611328-148.61050415039062,0,4.52612566947937
pins_Zac-Efron,Zac-Efron127_1623-,Zac-Efron127_1623-person-nn-bb-0.2372635006904602-0.08919010311365128-81.55903625488281-104.44612884521484,0,5.4262731075286865
pins_Zac-Efron,Zac-Efron59_1751-,Zac-Efron59_1751-person-nn-bb-0.0-0.0-172.9541778564453-183.2654266357422,1,4.599295377731323
pins_Zac-Efron,Zac-Efron209_1694-,Zac-Efron209_1694-person-nn-bb-1.0435432195663452-0.0-101.39617919921875-108.0,0,4.637046813964844
pins_Zac-Efron,Zac-Efron7_1759-,Zac-Efron7_1759-person-nn-bb-31.923980712890625-0.5847625732421875-281.7420654296875-317.25262451171875,0,5.4985644817352295
pins_Zac-Efron,Zac-Efron197_1679-,Zac-Efron197_1679-person-nn-bb-0.0-0.12916839122772217-144.87454223632812-154.40284729003906,1,4.489412784576416
pins_Zac-Efron,Zac-Efron105_1603-,Zac-Efron105_1603-person-nn-bb-19.8028621673584-0.0-207.01321411132812-218.4631805419922,0,4.753838300704956
pins_Zac-Efron,Zac-Efron216_1700-,Zac-Efron216_1700-person-nn-bb-3.817352294921875-0.24340209364891052-116.83038330078125-126.36865234375,1,4.553416728973389
pins_Zac-Efron,Zac-Efron49_1744-,Zac-Efron49_1744-person-nn-bb-5.937324047088623-0.06383981555700302-201.3997344970703-219.56689453125,0,4.864259481430054
pins_Zac-Efron,Zac-Efron31_1730-,Zac-Efron31_1730-person-nn-bb-0.5394673347473145-0.0-511.0025939941406-554.8279418945312,1,4.786416292190552
pins_Zac-Efron,Zac-Efron227_1708-,Zac-Efron227_1708-person-nn-bb-23.94963836669922-0.018964290618896484-101.58198547363281-107.21504211425781,0,5.962194442749023
pins_Inbar-Lavi,Inbar-Lavi43_1542-,Inbar-Lavi43_1542-person-nn-bb-36.084136962890625-0.4209911525249481-120.05712890625-128.2060089111328,0,6.748318910598755
pins_Inbar-Lavi,Inbar-Lavi73_1564-,Inbar-Lavi73_1564-person-nn-bb-0.0-0.0-206.57476806640625-217.8125762939453,1,4.236950397491455
pins_Inbar-Lavi,Inbar-Lavi5_1548-,Inbar-Lavi5_1548-person-nn-bb-0.0-0.0-144.90716552734375-153.95225524902344,1,4.270591735839844
pins_Inbar-Lavi,Inbar-Lavi23_1515-,Inbar-Lavi23_1515-person-nn-bb-0.0-0.0-101.6363754272461-107.55255126953125,0,4.260572910308838
pins_Inbar-Lavi,Inbar-Lavi249_1526-,Inbar-Lavi249_1526-person-nn-bb-0.0-0.3384143114089966-207.20010375976562-224.6759796142578,1,4.430693864822388
pins_Inbar-Lavi,Inbar-Lavi187_1495-,Inbar-Lavi187_1495-person-nn-bb-0.0-0.0-135.0-154.7919921875,0,4.679056882858276
pins_Inbar-Lavi,Inbar-Lavi18_1492-,Inbar-Lavi18_1492-person-nn-bb-0.0-0.8165130615234375-300.8211669921875-318.5726318359375,0,4.32457423210144
pins_Inbar-Lavi,Inbar-Lavi84_1573-,Inbar-Lavi84_1573-person-nn-bb-0.0-0.0-144.84494018554688-155.0,0,4.393718719482422
pins_Inbar-Lavi,Inbar-Lavi135_1474-,Inbar-Lavi135_1474-person-nn-bb-2.9121787548065186-0.013881397433578968-101.47776794433594-107.1556167602539,1,4.550485610961914
pins_Inbar-Lavi,Inbar-Lavi219_1508-,Inbar-Lavi219_1508-person-nn-bb-0.0-0.0-143.7629852294922-154.88104248046875,0,4.868403911590576
pins_Inbar-Lavi,Inbar-Lavi74_1565-,Inbar-Lavi74_1565-person-nn-bb-0.0-0.0-128.66603088378906-152.39901733398438,0,5.2274370193481445
pins_Inbar-Lavi,Inbar-Lavi7_1561-,Inbar-Lavi7_1561-person-nn-bb-0.3288688659667969-9.782149314880371-116.86360931396484-154.0150909423828,0,5.115600824356079
pins_Inbar-Lavi,Inbar-Lavi22_1509-,Inbar-Lavi22_1509-person-nn-bb-0.043048858642578125-10.65300464630127-160.14450073242188-184.1332244873047,1,4.665151834487915
pins_Inbar-Lavi,Inbar-Lavi179_1491-,Inbar-Lavi179_1491-person-nn-bb-4.593864440917969-0.31851768493652344-171.51406860351562-146.06863403320312,0,4.920306921005249
pins_Inbar-Lavi,Inbar-Lavi151_1479-,Inbar-Lavi151_1479-person-nn-bb-0.0-26.546951293945312-221.52484130859375-266.0,0,4.613922119140625
pins_Inbar-Lavi,Inbar-Lavi4_1538-,Inbar-Lavi4_1538-person-nn-bb-0.0-0.0-143.70233154296875-151.28298950195312,1,4.501729249954224
pins_Inbar-Lavi,Inbar-Lavi148_1478-,Inbar-Lavi148_1478-person-nn-bb-0.00018024444580078125-4.283934116363525-100.9090347290039-106.96721649169922,0,4.092585802078247
pins_Inbar-Lavi,Inbar-Lavi182_1493-,Inbar-Lavi182_1493-person-nn-bb-0.5966233015060425-0.5793230533599854-120.37129211425781-129.0,0,4.387568950653076
pins_Inbar-Lavi,Inbar-Lavi113_1461-,Inbar-Lavi113_1461-person-nn-bb-0.0-0.0-211.53273010253906-216.17300415039062,1,4.177170515060425
pins_Inbar-Lavi,Inbar-Lavi98_1578-,Inbar-Lavi98_1578-person-nn-bb-0.0-0.0-208.0640106201172-216.1156005859375,1,4.551195859909058
pins_Inbar-Lavi,Inbar-Lavi16_1482-,Inbar-Lavi16_1482-person-nn-bb-0.0-0.0-118.76945495605469-128.0,0,4.651456356048584
pins_Inbar-Lavi,Inbar-Lavi44_1543-,Inbar-Lavi44_1543-person-nn-bb-0.0-0.0-172.36520385742188-184.0,1,4.542847394943237
pins_Inbar-Lavi,Inbar-Lavi33_1533-,Inbar-Lavi33_1533-person-nn-bb-0.45922350883483887-0.0-145.32455444335938-152.8030548095703,1,4.733049631118774
pins_Inbar-Lavi,Inbar-Lavi89_1574-,Inbar-Lavi89_1574-person-nn-bb-0.0-0.0-99.04564666748047-107.53343963623047,0,4.4180803298950195
pins_Inbar-Lavi,Inbar-Lavi234_1517-,Inbar-Lavi234_1517-person-nn-bb-0.0-0.0-114.40797424316406-126.908935546875,1,4.582589626312256
pins_Inbar-Lavi,Inbar-Lavi31_1531-,Inbar-Lavi31_1531-person-nn-bb-0.35276928544044495-0.5661452412605286-77.8167724609375-108.0,0,5.589191913604736
pins_Inbar-Lavi,Inbar-Lavi249_1526-,Inbar-Lavi249_1526-person-nn-bb-0.0-0.01389920711517334-208.1315460205078-224.84768676757812,1,4.73737907409668
pins_Inbar-Lavi,Inbar-Lavi121_1467-,Inbar-Lavi121_1467-person-nn-bb-0.0-0.2654743194580078-255.0-267.1954040527344,1,4.677512884140015
pins_Inbar-Lavi,Inbar-Lavi161_1484-,Inbar-Lavi161_1484-person-nn-bb-0.0-0.0-120.4850845336914-128.0,0,4.356594085693359
pins_Inbar-Lavi,Inbar-Lavi114_1462-,Inbar-Lavi114_1462-person-nn-bb-0.0-1.06512451171875-301.1723327636719-320.0,0,4.293966054916382
pins_Inbar-Lavi,Inbar-Lavi123_1469-,Inbar-Lavi123_1469-person-nn-bb-0.0-9.832609176635742-120.85285949707031-127.72970581054688,0,4.209820985794067
pins_Inbar-Lavi,Inbar-Lavi75_1566-,Inbar-Lavi75_1566-person-nn-bb-0.9675662517547607-0.5043429732322693-208.12034606933594-217.0443115234375,1,4.481432914733887
pins_Inbar-Lavi,Inbar-Lavi104_1458-,Inbar-Lavi104_1458-person-nn-bb-0.0-0.013453960418701172-99.1141357421875-108.0,0,4.821807861328125
pins_Inbar-Lavi,Inbar-Lavi118_1464-,Inbar-Lavi118_1464-person-nn-bb-0.0-0.5106971859931946-119.3238296508789-127.91987609863281,0,4.525108098983765
pins_Inbar-Lavi,Inbar-Lavi3_1529-,Inbar-Lavi3_1529-person-nn-bb-0.0-0.17032206058502197-201.37049865722656-221.0,0,4.469411373138428
pins_Inbar-Lavi,Inbar-Lavi144_1476-,Inbar-Lavi144_1476-person-nn-bb-0.0-0.6566228270530701-63.39167022705078-106.8984146118164,0,7.078689098358154
pins_Inbar-Lavi,Inbar-Lavi79_1569-,Inbar-Lavi79_1569-person-nn-bb-0.0-0.0-145.78187561035156-154.1016845703125,1,4.614324331283569
pins_Inbar-Lavi,Inbar-Lavi17_1487-,Inbar-Lavi17_1487-person-nn-bb-0.4721014201641083-0.0-98.87077331542969-107.72075653076172,0,4.761895656585693
pins_Inbar-Lavi,Inbar-Lavi152_1480-,Inbar-Lavi152_1480-person-nn-bb-0.0-0.0-121.41822814941406-126.38809967041016,1,4.310469150543213
pins_Inbar-Lavi,Inbar-Lavi243_1522-,Inbar-Lavi243_1522-person-nn-bb-0.0-0.0-171.09222412109375-183.06182861328125,1,4.362765312194824
pins_Inbar-Lavi,Inbar-Lavi27_1527-,Inbar-Lavi27_1527-person-nn-bb-0.0-0.0-209.0-219.82276916503906,1,4.300155878067017
pins_Inbar-Lavi,Inbar-Lavi54_1552-,Inbar-Lavi54_1552-person-nn-bb-1.9664523601531982-0.0-432.0692138671875-349.8526306152344,0,5.3710901737213135
pins_Inbar-Lavi,Inbar-Lavi228_1514-,Inbar-Lavi228_1514-person-nn-bb-0.0-0.0-121.0-126.31596374511719,0,4.508641004562378
pins_Inbar-Lavi,Inbar-Lavi8_1570-,Inbar-Lavi8_1570-person-nn-bb-0.03614926338195801-0.0-144.97964477539062-152.64471435546875,1,4.47627854347229
pins_Inbar-Lavi,Inbar-Lavi246_1525-,Inbar-Lavi246_1525-person-nn-bb-0.0-7.867950439453125-251.31314086914062-319.45770263671875,0,5.43988037109375
pins_Inbar-Lavi,Inbar-Lavi213_1505-,Inbar-Lavi213_1505-person-nn-bb-0.0-0.0-119.9481201171875-126.99410247802734,0,4.467231512069702
pins_Inbar-Lavi,Inbar-Lavi108_1459-,Inbar-Lavi108_1459-person-nn-bb-1.4866715669631958-0.2598901093006134-143.19113159179688-153.06875610351562,1,4.897734642028809
pins_Inbar-Lavi,Inbar-Lavi232_1516-,Inbar-Lavi232_1516-person-nn-bb-0.0-0.22403612732887268-90.35409545898438-108.0,0,5.260517120361328
pins_Inbar-Lavi,Inbar-Lavi147_1477-,Inbar-Lavi147_1477-person-nn-bb-0.0-0.0-250.81610107421875-261.6114807128906,0,4.461860656738281
pins_Inbar-Lavi,Inbar-Lavi245_1524-,Inbar-Lavi245_1524-person-nn-bb-0.0-0.5267400741577148-145.51214599609375-153.33502197265625,1,4.929060220718384
pins_Inbar-Lavi,Inbar-Lavi42_1541-,Inbar-Lavi42_1541-person-nn-bb-0.09199218451976776-0.0-120.53214263916016-126.92924499511719,1,4.567903757095337
pins_Inbar-Lavi,Inbar-Lavi202_1502-,Inbar-Lavi202_1502-person-nn-bb-0.0-0.1132759153842926-101.20782470703125-107.44454193115234,1,4.367570161819458
pins_Inbar-Lavi,Inbar-Lavi214_1507-,Inbar-Lavi214_1507-person-nn-bb-0.0-5.241106986999512-95.00740814208984-127.2903060913086,0,5.591318130493164
pins_Inbar-Lavi,Inbar-Lavi160_1483-,Inbar-Lavi160_1483-person-nn-bb-0.0-0.0-98.11604309082031-108.0,0,4.871824502944946
pins_Inbar-Lavi,Inbar-Lavi195_1498-,Inbar-Lavi195_1498-person-nn-bb-0.0-0.0-101.05168151855469-107.41954803466797,0,4.506826639175415
pins_Inbar-Lavi,Inbar-Lavi82_1572-,Inbar-Lavi82_1572-person-nn-bb-0.11338406056165695-0.0215804111212492-99.93699645996094-108.0,0,4.7395970821380615
pins_Inbar-Lavi,Inbar-Lavi112_1460-,Inbar-Lavi112_1460-person-nn-bb-2.254446029663086-1.549896240234375-76.35152435302734-107.37464141845703,0,6.089123725891113
pins_Inbar-Lavi,Inbar-Lavi2_1500-,Inbar-Lavi2_1500-person-nn-bb-0.004984140396118164-0.37413692474365234-168.38302612304688-184.57626342773438,1,4.873767375946045
pins_Inbar-Lavi,Inbar-Lavi155_1481-,Inbar-Lavi155_1481-person-nn-bb-0.0-0.09251947700977325-100.67591857910156-108.0,0,4.611358165740967
pins_Inbar-Lavi,Inbar-Lavi124_1470-,Inbar-Lavi124_1470-person-nn-bb-0.0-0.0-360.2221374511719-387.0,0,4.540757417678833
pins_Inbar-Lavi,Inbar-Lavi0_1453-,Inbar-Lavi0_1453-person-nn-bb-0.0-0.8561731576919556-336.8595275878906-387.0,0,4.7401018142700195
pins_Inbar-Lavi,Inbar-Lavi32_1532-,Inbar-Lavi32_1532-person-nn-bb-0.0-0.0-145.44891357421875-154.76536560058594,1,4.489352226257324
pins_Inbar-Lavi,Inbar-Lavi55_1553-,Inbar-Lavi55_1553-person-nn-bb-0.0-0.0-251.0-264.3432312011719,0,4.754608631134033
pins_Inbar-Lavi,Inbar-Lavi24_1520-,Inbar-Lavi24_1520-person-nn-bb-0.0-0.0-209.0-225.0,0,4.722860813140869
pins_Inbar-Lavi,Inbar-Lavi97_1577-,Inbar-Lavi97_1577-person-nn-bb-0.0-3.9461758136749268-102.04277801513672-128.91928100585938,0,5.220959186553955
pins_Inbar-Lavi,Inbar-Lavi190_1496-,Inbar-Lavi190_1496-person-nn-bb-0.0-0.0-101.79576110839844-107.1826400756836,0,4.656877040863037
pins_Inbar-Lavi,Inbar-Lavi103_1457-,Inbar-Lavi103_1457-person-nn-bb-0.0-0.0339014045894146-101.56468200683594-107.9868392944336,0,4.378796339035034
pins_Inbar-Lavi,Inbar-Lavi66_1559-,Inbar-Lavi66_1559-person-nn-bb-0.0-0.19646644592285156-247.20106506347656-270.0,0,4.447645425796509
pins_Inbar-Lavi,Inbar-Lavi140_1475-,Inbar-Lavi140_1475-person-nn-bb-1.1709349155426025-0.7677049040794373-100.7038345336914-108.0,0,4.644353151321411
pins_Inbar-Lavi,Inbar-Lavi122_1468-,Inbar-Lavi122_1468-person-nn-bb-0.0-0.254678338766098-119.99491119384766-127.66024017333984,1,4.638221263885498
pins_Inbar-Lavi,Inbar-Lavi235_1518-,Inbar-Lavi235_1518-person-nn-bb-0.0-0.0-102.0-106.9355697631836,0,4.29368257522583
pins_Inbar-Lavi,Inbar-Lavi35_1534-,Inbar-Lavi35_1534-person-nn-bb-0.563952624797821-0.27783507108688354-106.64156341552734-127.8697280883789,0,5.259407997131348
pins_Inbar-Lavi,Inbar-Lavi21_1503-,Inbar-Lavi21_1503-person-nn-bb-0.0-0.0-174.75601196289062-182.08319091796875,1,4.727675676345825
pins_Inbar-Lavi,Inbar-Lavi50_1549-,Inbar-Lavi50_1549-person-nn-bb-0.33293455839157104-0.0-113.97648620605469-127.05320739746094,0,4.503366231918335
pins_Inbar-Lavi,Inbar-Lavi43_1542-,Inbar-Lavi43_1542-person-nn-bb-0.0-0.7592394351959229-116.4351806640625-128.32546997070312,0,4.546776533126831
pins_Inbar-Lavi,Inbar-Lavi163_1485-,Inbar-Lavi163_1485-person-nn-bb-0.0-1.194840431213379-234.86489868164062-268.4155578613281,1,4.653146266937256
pins_Inbar-Lavi,Inbar-Lavi41_1540-,Inbar-Lavi41_1540-person-nn-bb-0.0-0.0-121.22916412353516-129.0,1,4.423657178878784
pins_Inbar-Lavi,Inbar-Lavi30_1530-,Inbar-Lavi30_1530-person-nn-bb-0.0-1.1280592679977417-362.33721923828125-386.6297607421875,0,4.643735647201538
pins_Inbar-Lavi,Inbar-Lavi72_1563-,Inbar-Lavi72_1563-person-nn-bb-0.10328888893127441-0.7009416818618774-144.69276428222656-153.73162841796875,1,4.640530347824097
pins_Inbar-Lavi,Inbar-Lavi226_1513-,Inbar-Lavi226_1513-person-nn-bb-1.8891860246658325-0.17397156357765198-209.0-217.6197509765625,1,4.5638487339019775
pins_Inbar-Lavi,Inbar-Lavi99_1579-,Inbar-Lavi99_1579-person-nn-bb-0.849053144454956-0.0-145.9045867919922-154.21334838867188,0,4.511568784713745
pins_Inbar-Lavi,Inbar-Lavi134_1473-,Inbar-Lavi134_1473-person-nn-bb-0.3272705078125-0.0-299.00897216796875-320.0,1,4.620825529098511
pins_Inbar-Lavi,Inbar-Lavi127_1471-,Inbar-Lavi127_1471-person-nn-bb-0.0-0.0-250.81776428222656-270.0,0,4.405799865722656
pins_Inbar-Lavi,Inbar-Lavi120_1466-,Inbar-Lavi120_1466-person-nn-bb-2.514333963394165-0.0-174.0-176.1881561279297,1,4.189010858535767
pins_Inbar-Lavi,Inbar-Lavi81_1571-,Inbar-Lavi81_1571-person-nn-bb-14.737486839294434-0.4169221520423889-362.3955993652344-375.9273376464844,0,4.650655508041382
pins_Inbar-Lavi,Inbar-Lavi53_1551-,Inbar-Lavi53_1551-person-nn-bb-0.0-0.0011458396911621094-101.83910369873047-107.31813049316406,0,4.808919191360474
pins_Inbar-Lavi,Inbar-Lavi95_1576-,Inbar-Lavi95_1576-person-nn-bb-0.0-4.477181911468506-236.402587890625-268.291259765625,1,4.740816593170166
pins_Inbar-Lavi,Inbar-Lavi232_1516-,Inbar-Lavi232_1516-person-nn-bb-0.0-0.06275339424610138-101.97310638427734-107.59660339355469,1,4.684270143508911
pins_Inbar-Lavi,Inbar-Lavi77_1568-,Inbar-Lavi77_1568-person-nn-bb-0.0-0.0-142.56817626953125-154.32681274414062,1,4.602898120880127
pins_Inbar-Lavi,Inbar-Lavi144_1476-,Inbar-Lavi144_1476-person-nn-bb-0.5102772116661072-0.1008390486240387-100.56697845458984-107.8971176147461,0,4.733654499053955
pins_Inbar-Lavi,Inbar-Lavi6_1556-,Inbar-Lavi6_1556-person-nn-bb-0.0-0.0-96.7947998046875-108.0,0,4.902308464050293
pins_Inbar-Lavi,Inbar-Lavi241_1521-,Inbar-Lavi241_1521-person-nn-bb-0.0-0.0-249.24777221679688-265.4551086425781,1,4.671116352081299
pins_Inbar-Lavi,Inbar-Lavi49_1547-,Inbar-Lavi49_1547-person-nn-bb-0.0-0.3806613087654114-437.0-461.2087097167969,1,4.5011374950408936
pins_Inbar-Lavi,Inbar-Lavi45_1544-,Inbar-Lavi45_1544-person-nn-bb-0.3849462866783142-0.0-209.0-220.8015899658203,1,4.295545816421509
pins_Inbar-Lavi,Inbar-Lavi57_1554-,Inbar-Lavi57_1554-person-nn-bb-0.054427146911621094-0.07360672950744629-144.34848022460938-154.853515625,1,4.371066570281982
pins_Inbar-Lavi,Inbar-Lavi132_1472-,Inbar-Lavi132_1472-person-nn-bb-0.0787656307220459-0.9657196998596191-142.99664306640625-154.17274475097656,1,4.621147871017456
pins_Inbar-Lavi,Inbar-Lavi225_1512-,Inbar-Lavi225_1512-person-nn-bb-0.0-1.5640016794204712-97.07134246826172-107.25556182861328,0,4.781628370285034
pins_Inbar-Lavi,Inbar-Lavi198_1499-,Inbar-Lavi198_1499-person-nn-bb-0.0-0.3693201243877411-159.79879760742188-181.88609313964844,1,4.836197853088379
pins_Inbar-Lavi,Inbar-Lavi76_1567-,Inbar-Lavi76_1567-person-nn-bb-0.0-0.3520054519176483-121.22451782226562-129.0,0,4.860868453979492
pins_Inbar-Lavi,Inbar-Lavi116_1463-,Inbar-Lavi116_1463-person-nn-bb-0.0-0.0-98.7457275390625-106.86659240722656,0,4.615000486373901
pins_Inbar-Lavi,Inbar-Lavi61_1558-,Inbar-Lavi61_1558-person-nn-bb-0.0-0.0-203.12020874023438-221.0,0,4.458990097045898
pins_Inbar-Lavi,Inbar-Lavi70_1562-,Inbar-Lavi70_1562-person-nn-bb-0.9677427411079407-0.0-101.73130798339844-108.0,0,4.5408570766448975
pins_Inbar-Lavi,Inbar-Lavi28_1528-,Inbar-Lavi28_1528-person-nn-bb-0.0-0.31981030106544495-197.86181640625-219.44940185546875,1,4.551970958709717
pins_Inbar-Lavi,Inbar-Lavi1_1454-,Inbar-Lavi1_1454-person-nn-bb-0.0-0.0-249.5849609375-263.2621765136719,1,4.331584692001343
pins_Inbar-Lavi,Inbar-Lavi210_1504-,Inbar-Lavi210_1504-person-nn-bb-0.0-0.1169658899307251-139.15980529785156-153.1315460205078,1,4.590563774108887
pins_Inbar-Lavi,Inbar-Lavi166_1486-,Inbar-Lavi166_1486-person-nn-bb-0.0-0.704876720905304-86.14848327636719-127.0146255493164,0,6.377370595932007
pins_Inbar-Lavi,Inbar-Lavi239_1519-,Inbar-Lavi239_1519-person-nn-bb-0.0-5.161325454711914-101.38128662109375-107.09912109375,0,4.4514994621276855
pins_Inbar-Lavi,Inbar-Lavi114_1462-,Inbar-Lavi114_1462-person-nn-bb-0.0-0.0-299.9713134765625-320.0,0,4.58198881149292
pins_Inbar-Lavi,Inbar-Lavi213_1506-,Inbar-Lavi213_1506-person-nn-bb-0.22240185737609863-0.05499255657196045-146.0-153.12344360351562,1,4.644731760025024
pins_Inbar-Lavi,Inbar-Lavi38_1537-,Inbar-Lavi38_1537-person-nn-bb-0.0-0.7889405488967896-121.81611633300781-128.2238311767578,0,4.563371658325195
pins_Inbar-Lavi,Inbar-Lavi40_1539-,Inbar-Lavi40_1539-person-nn-bb-2.0363142490386963-0.0-101.40904998779297-107.7064437866211,0,4.5414879322052
pins_Inbar-Lavi,Inbar-Lavi192_1497-,Inbar-Lavi192_1497-person-nn-bb-0.9948967099189758-0.0-151.1654510498047-182.703125,0,5.405906677246094
pins_Inbar-Lavi,Inbar-Lavi52_1550-,Inbar-Lavi52_1550-person-nn-bb-0.0-0.0-248.38856506347656-266.0,0,4.666996479034424
pins_Inbar-Lavi,Inbar-Lavi119_1465-,Inbar-Lavi119_1465-person-nn-bb-0.19646644592285156-0.26160678267478943-66.65392303466797-106.17630004882812,0,0.0
pins_Inbar-Lavi,Inbar-Lavi220_1510-,Inbar-Lavi220_1510-person-nn-bb-0.0-4.500730991363525-117.06764221191406-127.1939697265625,0,4.496668815612793
pins_Inbar-Lavi,Inbar-Lavi7_1561-,Inbar-Lavi7_1561-person-nn-bb-0.0-9.707433700561523-116.469482421875-154.91787719726562,0,5.442536115646362
pins_Inbar-Lavi,Inbar-Lavi185_1494-,Inbar-Lavi185_1494-person-nn-bb-2.447772979736328-0.0-146.0-153.30880737304688,1,4.335126638412476
pins_Inbar-Lavi,Inbar-Lavi9_1575-,Inbar-Lavi9_1575-person-nn-bb-0.0-0.0-298.76226806640625-320.0,1,4.6514832973480225
pins_Inbar-Lavi,Inbar-Lavi173_1489-,Inbar-Lavi173_1489-person-nn-bb-0.0-0.0-120.27511596679688-129.0,0,4.721494913101196
pins_Inbar-Lavi,Inbar-Lavi53_1551-,Inbar-Lavi53_1551-person-nn-bb-0.5611679553985596-0.5574368834495544-79.0315170288086-108.0,0,5.5562169551849365
pins_Inbar-Lavi,Inbar-Lavi77_1568-,Inbar-Lavi77_1568-person-nn-bb-0.0-0.4042050838470459-144.48719787597656-155.0,1,4.400663137435913
pins_Inbar-Lavi,Inbar-Lavi46_1545-,Inbar-Lavi46_1545-person-nn-bb-0.0-1.0775240659713745-289.3040466308594-384.5400695800781,0,5.498335123062134
pins_Inbar-Lavi,Inbar-Lavi172_1488-,Inbar-Lavi172_1488-person-nn-bb-0.0-0.4975570738315582-100.14783477783203-106.82225799560547,0,4.45257568359375
pins_Inbar-Lavi,Inbar-Lavi37_1536-,Inbar-Lavi37_1536-person-nn-bb-0.0-0.0-195.1101837158203-217.4145965576172,0,4.877773284912109
pins_Inbar-Lavi,Inbar-Lavi221_1511-,Inbar-Lavi221_1511-person-nn-bb-0.0-0.21166878938674927-100.73565673828125-107.53773498535156,0,4.875988721847534
pins_Inbar-Lavi,Inbar-Lavi112_1460-,Inbar-Lavi112_1460-person-nn-bb-3.695840358734131-0.0-90.22203063964844-107.58834838867188,0,5.4723060131073
